Number,Sentence
797,어서/MAG 자리__01/NNG (으)로/JKB_DIR 앉/VV 아라/EF
798,나/NP 는/JX 조심__02/NNG 스럽/XSA 게/EC 집__01/NNG 안__01/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
799,이경아/NNP 씨/NNB 안__01/NNG (으)로/JKB_DIR 들어가__01/VV 시/EP 어요/EF
800,다른/MM 데/NNB (으)로/JKB_DIR 가/VV 자/EF
801,나/NP 는/JX 승강구/NNG 의/JKG 맨/MM 아랫계단/NNG 위__01/NNG (으)로/JKB_DIR 올라서/VV 었/EP 다/EF
802,순간__03/NNG 성호/NNP 는/JX 얼굴/NNG 을/JKO 텔레비전/NNG 앞/NNG (으)로/JKB_DIR 쑥/MAG 빼__01/VV 었/EP 다/EF
803,역사__04/NNG 는/JX 앞/NNG (으)로/JKB_DIR 진보__02/NNG 만/JX 하/VV 는/ETM 것/NNB 이/VCP ᆫ가/EF
804,2/SN 차/NNB 대전__07/NNG 후__08/NNG 에/JKB 는/JX 뉴욕/NNP (으)로/JKB_DIR 거처__02/NNG 를/JKO 옮기/VV 었/EP 다/EF
805,그/NP 는/JX 주춤/MAG 뒤__01/NNG (으)로/JKB_DIR 물러서/VV 었/EP 다/EF
806,오누이/NNG 는/JX 얼른/MAG 앞문/NNG 쪽__05/NNB (으)로/JKB_DIR 오/VV 았/EP 습니다/EF
807,우리/NP 집__01/NNG (으)로/JKB_DIR 보내/VV 어/EC 주/VX 시/EP 어요/EF
808,베쓰/NNP 는/JX 그만/MAG 집__01/NNG (으)로/JKB_DIR 오/VV 았/EP 다/EF
809,두/MM 사람/NNG 은/JX 말없이/MAG 터미널/NNG 밖/NNG (으)로/JKB_DIR 걸어가/VV 았/EP 다/EF
810,우리/NP 는/JX 다시/MAG 첫/MM 번/NNB 째/XSN 서랍/NNG (으)로/JKB_DIR 돌아가/VV ᆫ다/EF
811,아씨/NNG 마님/NNG 의/JKG 친정__04/NNG 댁/XSN 은/JX 어디/NP (으)로/JKB_DIR 부르/VV ᄇ니까/EF
812,혼불/NNG 같이/JKB 푸르스름/XR 하/XSA ᆫ/ETM 불__01/NNG 이/JKS 허공/NNG 속__01/NNG (으)로/JKB_DIR 날아가/VV 았/EP 다/EF
813,남녀/NNG 는/JX 이제__01/NNG ᆫ/JX 집__01/NNG (으)로/JKB_DIR 가/VV 는/ETM 모양__02/NNG 이/VCP 다/EF
814,소형__03/NNG 영구차/NNG 가/JKS 뒤__01/NNG (으)로/JKB_DIR 빠지__01/VV 며/EC 방송__01/NNG 을/JKO 시작/NNG 하/XSV 았/EP 다/EF
815,아기__01/NNG 에게/JKB (으)로/JKB_DIR 돌아앉/VV 았/EP 다/EF
816,어디/NP (으)로/JKB_DIR 가/VV 았/EP 을까/EC 그/NP 는/JX
817,숙부__01/NNG 는/JX 계속/MAG 방첩대/NNG 지하실/NNG (으)로/JKB_DIR 찾아오/VV 아/EC 권유__02/NNG 하/XSV 았/EP 다/EF
818,아이__01/NNG 를/JKO 현관__01/NNG 밖/NNG 의/JKG 마당/NNG (으)로/JKB_DIR 쫓아내/VV ᆫ다/EF
819,다시/MAG 맨/MM 처음/NNG 의/JKG 어귀__01/NNG (으)로/JKB_DIR 돌아가/VV ᆫ다/EF
820,그/NP 는/JX 얼른/MAG 아래층/NNG (으)로/JKB_DIR 뛰어내리/VV 어/EC 가/VX 았/EP 습니다/EF
821,여자__02/NNG 와/JC 남자__02/NNG 가/JKS 배__02/NNG (으)로/JKB_DIR 올라가/VV 았/EP 다/EF
822,우리/NP 는/JX 시장__04/NNG 안__01/NNG 의/JKG 해장국/NNG 집__01/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
823,그러므로/MAJ 인터뷰/NNG 의/JKG 내용__02/NNG 도/JX 주로/MAG 이런/MM 방향__01/NNG (으)로/JKB_DIR 맞추/VV 어/EC 지/VX ᆫ다/EF
824,간염/NNG 환자__03/NNG 가/JKS 왜/MAG 여기/NP (으)로/JKB_DIR 오/VV 았/EP 죠/EF
825,순간__03/NNG 이인국/NNP 박사__01/NNG 는/JX 방__07/NNG 쪽__05/NNB (으)로/JKB_DIR 머리__01/NNG 를/JKO 홱/MAG 돌리__04/VV 었/EP 다/EF
826,대문__03/NNG 쪽__05/NNB (으)로/JKB_DIR 돌아가/VV 았/EP 다/EF
827,직각__03/NNG 되/XSV 자/EC 사방__03/NNG (으)로/JKB_DIR 흩어지/VV 기/ETN 시작__01/NNG 하/XSV 았/EP 다/EF
828,어디/NP (으)로/JKB_DIR 가/VV ᆯ까/EF
829,병원__02/NNG (으)로/JKB_DIR 옮기/VV 어/EC
830,뒤__01/NNG (으)로/JKB_DIR 다른/MM 형사__02/NNG 가/JKS 달려들/VV 었/EP 다/EF
831,귀__01/NNG 를/JKO 가게/NNG 안쪽/NNG (으)로/JKB_DIR 기울이/VV 었/EP 다/EF
832,위__01/NNG (으)로/JKB_DIR 누나/NNG 가/JKS 한/MM 분__01/NNB 있/VV 는데/EC
833,그리고/MAJ 어슬렁어슬렁/MAG 객줏집/NNG (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
834,루이/NNP 를/JKO 도로/MAG 파리/NNP (으)로/JKB_DIR 불러들이/VV 어라/EF
835,그래서/MAJ 무시__04/NNG 하/XSV 고/EC 그냥/MAG 호텔/NNG 안__01/NNG (으)로/JKB_DIR 들어오/VV 아/EC 버리/VX 었/EP 죠/EF
836,그녀/NP 는/JX 거기/NP 서/JKB 동익/NNP 의/JKG 집__01/NNG (으)로/JKB_DIR 전화__07/NNG 를/JKO 걸__02/VV 었/EP 다/EF
837,그래서/MAJ 강원도/NNP 골짜기__01/NNG (으)로/JKB_DIR 기어들/VV 어/EC 가/VX 았/EP 겠/EP 지/EF
838,나/NP 는/JX 그녀/NP 를/JKO 뒤꼍/NNG (으)로/JKB_DIR 데려가/VV 며/EC 말__01/NNG 하/XSV 았/EP 다/EF
839,훈/NNP 아/JKV 빨리/MAG 집__01/NNG (으)로/JKB_DIR 돌아가/VV 자/EF
840,원산/NNP 에서/JKB 이/MM 수송선__01/NNG (으)로/JKB_DIR 피난/NNG 오/VV 았/EP 던/ETM 것/NNB 이/VCP 다/EF
841,그녀/NP 는/JX 욕실/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
842,노마/NNP 가/JKS 할머니/NNG 곁/NNG (으)로/JKB_DIR 파고들/VV 며/EC 이야기/NNG 를/JKO 재촉/NNG 하/XSV 았/EP 다/EF
843,밖/NNG (으)로/JKB_DIR 나오/VV 아/EC 버리/VX 었/EP 다/EF
844,안__01/NNG (으)로/JKB_DIR 당기__01/VV 어/EC 지/VX 던/ETM 울음소리/NNG
845,일출__01/NNG 과/JC 일몰/NNG 은/JX 반대__03/NNG 방향__01/NNG (으)로/JKB_DIR 일어나/VV ᆫ다/EF
846,순금이/NNP 와/JC 순진이/NNP 도/JX 따라서/MAJ 부엌문/NNG 뒤__01/NNG (으)로/JKB_DIR 숨__01/VV 었/EP 다/EF
847,주사__02/NNG 가/JKS 무슨/MM 무슨/MM 과장__01/NNG 앞/NNG (으)로/JKB_DIR 그/NP 들/XSN 을/JKO 데려가/VV ᆫ다/EF
848,어디/NP (으)로/JKB_DIR 가/VV 시/EP ᄇ니까/EF
849,나/NP 의/JKG 비명__02/NNG 은/JX 꿈__01/NNG 밖/NNG (으)로/JKB_DIR 뛰쳐나가/VV 았/EP 다/EF
850,북쪽/NNG (으)로/JKB_DIR 하늘/NNG 을/JKO 괴__03/VV ᆫ/ETM 듯/NNB 하/XSA ᆫ/ETM 무악산/NNP
851,저쪽/NP 에서/JKB 우리/NP 고아원/NNG (으)로/JKB_DIR 연락__02/NNG 이/JKS 오/VV 았/EP 어요/EF
852,우리/NP 는/JX 곧장/MAG 수돗가/NNG (으)로/JKB_DIR 달려가/VV 았/EP 다/EF
853,다리__02/NNG 위__01/NNG (으)로/JKB_DIR 누구/NP 이/VCP ᆫ가/EC 넘어가__01/VV 아서/EC
854,저/NP ᆫ/JX 이쪽/NP (으)로/JKB_DIR 가/VV 아/EC 보/VX 겠/EP 읍니다/EF
855,이어서/MAG 도읍/NNG 을/JKO 아사달/NNP (으)로/JKB_DIR 옮기/VV 었/EP 다/EF
856,그러나/MAJ 그/MM 한/MM 톨/NNB 의/JKG 나락__01/NNG 은/JX 누구/NP 의/JKG 입/NNG (으)로/JKB_DIR 들어가__01/VV 는가/EF
857,이내/MAG 산__01/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
858,그제서야/MAG 그/NP 는/JX 쪽__05/NNB (으)로/JKB_DIR 고개__01/NNG 를/JKO 돌리__04/VV 었/EP 다/EF
859,윤/NNP 서방__02/NNG 의/JKG 눈길__01/NNG 도/JX 그/NP 의/JKG 얼굴/NNG (으)로/JKB_DIR 날아오/VV 았/EP 다/EF
860,사람/NNG 들/XSN 은/JX 뒷길__01/NNG (으)로/JKB_DIR 만/JX 걷__02/VV 었/EP 다/EF
861,방고래/NNG 밑__01/NNG (으)로/JKB_DIR 뿌리/NNG 가/JKS 뻗/VV 으면/EC 집안__01/NNG 이/JKS 불길/XR 하/XSA 다/EC
862,미애/NNP 에게/JKB (으)로/JKB_DIR 옮기/VV 어/EC 가/VX 는/ETM 시선__03/NNG
863,눈길__01/NNG 은/JX 벽__06/NNG 쪽__05/NNB (으)로/JKB_DIR 던지/VV 어/EC 지/VX 어/EC 있/VX 다/EF
864,버스__02/NNG 는/JX 남쪽/NNG (으)로/JKB_DIR 달리__04/VV 었/EP 다/EF
865,내일/NNG 오하이오/NNP (으)로/JKB_DIR 떠나/VV 아/EF
866,제발/MAG 저/NP 좀/MAG 홍보실/NNG (으)로/JKB_DIR 데려가/VV 아/EC 주/VX 시/EP 지/EC 않/VX 겠/EP 습니까/EF
867,사진__07/NNG 이/JKS 그냥/MAG 그/NP 에게/JKB (으)로/JKB_DIR 오/VV ᆫ/ETM 것/NNB 이/VCP 었/EP 다/EF
868,그리고/MAJ 또다시/MAG 다른/MM 곳__01/NNG (으)로/JKB_DIR 이사__14/NNG 가/VV 는/ETM 거/NNB 이/VCP 야/EF
869,그녀/NP 가/JKS 문__05/NNG 안쪽/NNG (으)로/JKB_DIR 몸__01/NNG 을/JKO 빼__01/VV 고/EC 있/VX 었/EP 다/EF
870,유지/NNP 의/JKG 이중__03/NNG 플레이/NNG 유지/NNP 는/JX 그쪽/NP (으)로/JKB_DIR 몰아가/VV 았/EP 어/EF
871,황제__02/NNG 왕궁/NNG (으)로/JKB_DIR 돌아오/VV 다/EF
872,어디/NP (으)로/JKB_DIR 가/VV 았/EP 나요/EF
873,윤건/NNP 은/JX 다시/MAG 모교__01/NNG 고보__04/NNG (으)로/JKB_DIR 찾아가/VV 았/EP 다/EF
874,드디어/MAG 산__01/NNG 위__01/NNG (으)로/JKB_DIR 올라서/VV 었/EP 습니다/EF
875,나/NP 의/JKG 마음__01/NNG 은/JX 두/MM 갈래/NNG 길__01/NNG (으)로/JKB_DIR 동시__02/NNG 에/JKB 가/VV ᆫ다/EF
876,나/NP 는/JX 그/MM 쪽__05/NNB (으)로/JKB_DIR 귀__01/NNG 를/JKO 기울이/VV 었/EP 다/EF
877,이제/MAG 그녀/NP (으)로/JKB_DIR 향하/VV ᆫ/ETM 여행__02/NNG 은/JX 시작__01/NNG 되/XSV 었/EP 다/EF
878,천막/NNG 밖/NNG (으)로/JKB_DIR 나오/VV 았/EP 다/EF
879,그/NP 가/JKS 공터/NNG (으)로/JKB_DIR 나서/VV 었/EP 다/EF
880,윤길수/NNP 는/JX 미국/NNP (으)로/JKB_DIR 등벽/NNG 원정__13/NNG 을/JKO 가/VV 았/EP 다/EF
881,술집/NNG 여자__02/NNG 하고/JKB 여관__03/NNG (으)로/JKB_DIR 들어가__01/VV ᆫ/ETM 남자__02/NNG 말__01/NNG 이/VCP ᄇ니다/EF
882,는/JX 휴양원/NNG (으)로/JKB_DIR 되돌아오/VV 았/EP 다/EF
883,앞/NNG (으)로/JKB_DIR 가/VV 앗/EF
884,눈__01/NNG 을/JKO 저/MM 창공__02/NNG (으)로/JKB_DIR 돌리__04/VV 자/EF
885,우리/NP 는/JX 경복궁/NNP 안__01/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 습니다/EF
886,그/NP 의/JKG 전체__01/NNG 가/JKS 저/NP 의/JKG 전체__01/NNG 안__01/NNG (으)로/JKB_DIR 들어오/VV 았/EP 지요/EF
887,그/NP 는/JX 밖/NNG (으)로/JKB_DIR 나오/VV 았/EP 다/EF
888,담배/NNG 연기__09/NNG 가/JKS 폐__02/NNG 속__01/NNG (으)로/JKB_DIR 스며들/VV 었/EP 다/EF
889,먼저/MAG 차나칼레/NNP 이/VCP 란/ETM 도시__03/NNG (으)로/JKB_DIR 가/VV 아야/EC 하/VX ᄇ니다/EF
890,망원경/NNG 이/JKS 바닥__01/NNG (으)로/JKB_DIR 떨어지/VV 어/EC 버리/VX 었/EP 기/ETN 때문/NNB 이/VCP 다/EF
891,신사__11/NNG (으)로/JKB_DIR 가/VV 자/EF
892,차__06/NNG 가/JKS 둑__01/NNG 위__01/NNG (으)로/JKB_DIR 올라서/VV 었/EP 다/EF
893,그/MM 순간__03/NNG 설움/NNG 은/JX 풍경__01/NNG 전체__01/NNG (으)로/JKB_DIR 다가오/VV 았/EP 다/EF
894,내일/NNG 목바이/NNP (으)로/JKB_DIR 향하/VV ᆫ다/EF
895,영달/NNP 아/JKV 포항/NNP (으)로/JKB_DIR 가/VV 자/EC 응/IC
896,상덕/NNP 은/JX 동욱/NNP 쪽__05/NNB (으)로/JKB_DIR 달려가/VV 았/EP 다/EF
897,서재__02/NNG (으)로/JKB_DIR 쥐__02/NNG 가/JKS 들어가__01/VV 았/EP 어/EF
898,나/NP 는/JX 얼른/MAG 랜턴/NNG 을/JKO 다른/MM 곳__01/NNG (으)로/JKB_DIR 옮기/VV 었/EP 다/EF
899,난데없이/MAG 너/NP 의/JKG 안__01/NNG (으)로/JKB_DIR 질투/NNG 의/JKG 감정__06/NNG 이/JKS 몰아치/VV ᆫ다/EF
900,저희/NP 집__01/NNG (으)로/JKB_DIR 가/VV 시/EP 죠/EF
901,내일/NNG 5/SN 시/NNB 40/SN 분__08/NNB 에/JKB 똔레삽호수/NNP (으)로/JKB_DIR 가/VV 아야/EC 하/VX ᆫ다/EF
902,좌회전/NNG 하/XSV 아/EC 경남아파트/NNP 쪽__05/NNB (으)로/JKB_DIR 달려가/VV 았/EP 다/EF
903,고승우/NNP 는/JX 부두__01/NNG 쪽__05/NNB (으)로/JKB_DIR 방향__01/NNG 을/JKO 잡__01/VV 았/EP 다/EF
904,한/MM 시간__04/NNG 후__08/NNG 에/JKB 지서__02/NNG (으)로/JKB_DIR 오/VV 아/EF
905,거래소/NNG (으)로/JKB_DIR 의/JKG 이전__08/NNG 은/JX 우리/NP 에게/JKB 맡기/VV 세요/EF
906,나/NP 는/JX 순자/NNP 방__07/NNG (으)로/JKB_DIR 끌려가/VV 았/EP 다/EF
907,자형__04/NNG 은/JX 밥통/NNG 을/JKO 나/NP 의/JKG 앞/NNG (으)로/JKB_DIR 밀__01/VV 었/EP 다/EF
908,2/SN 나/NP 는/JX 개울가/NNG (으)로/JKB_DIR 가/VV ᆫ다/EF
909,백지연/NNP 은/JX 이달__01/NNG 말__11/NNB 영국/NNP 옥스퍼드대/NNP (으)로/JKB_DIR 유학__04/NNG 을/JKO 떠나/VV ᆫ다/EF
910,어디/NP (으)로/JKB_DIR 가/VV ᆯ까요/EF
911,그럼/MAJ 그쪽/NP (으)로/JKB_DIR 수사__18/NNG 방향__01/NNG 을/JKO 잡__01/VV 죠/EF
912,호텔/NNG 옆/NNG 골목__01/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
913,이만기/NNP 가/JKS 뒤__01/NNG (으)로/JKB_DIR 밀려나/VV 았/EP 다/EF
914,셋/NR 은/JX 힘없이/MAG 정류장/NNG 쪽__05/NNB (으)로/JKB_DIR 걷__02/VV 었/EP 다/EF
915,의경__01/NNG 들/XSN 대부분/NNG 은/JX 아마/MAG 여기/NP (으)로/JKB_DIR 몰리__01/VV ᆯ/ETM 것/NNB 이/VCP ᄇ니다/EF
916,그/NP 의/JKG 음성__02/NNG 은/JX 차츰/MAG 입속/NNG (으)로/JKB_DIR 숨어들/VV 고/EC 있/VX 었/EP 다/EF
917,덕호/NNP 는/JX 선비/NNP 앞/NNG (으)로/JKB_DIR 조금/MAG 다가서/VV 었/EP 다/EF
918,모두/MAG 객실/NNG (으)로/JKB_DIR 올라가/VV 시/EP 어요/EF
919,이곳/NP (으)로/JKB_DIR 다시/MAG 돌아오/VV 시/EP ᄇ시오/EF
920,그리고/MAJ 어제__01/NNG 저녁/NNG 실비아/NNP 가/JKS 나/NP 의/JKG 숙소__02/NNG (으)로/JKB_DIR 찾아오/VV 았/EP 다/EF
921,며칠/NNG 뒤__01/NNG 에/JKB 는/JX 그녀/NP 를/JKO 산__01/NNG (으)로/JKB_DIR 데리/VV 고/EC 가/VX 았/EP 다/EF
922,그리고/MAJ 시선__03/NNG 을/JKO 그쪽/NP (으)로/JKB_DIR 돌리__04/VV 고/EC 여기/NP 서/JKB 탈출__02/NNG 하/XSV ᆫ다/EC
923,그/NP 는/JX 그/MM 술집/NNG 앞/NNG (으)로/JKB_DIR 달려가/VV 았/EP 다/EF
924,파니/NNP 핑크/NNG 를/JKO 다시/MAG 앞/NNG (으)로/JKB_DIR 돌리__04/VV 고/EC 있/VX 어/EF
925,일제히/MAG 시선__03/NNG 이/JKS 나/NP 에게/JKB (으)로/JKB_DIR 쏟아지/VV 었/EP 다/EF
926,그/NP 는/JX 어디/NP (으)로/JKB_DIR 가/VV ᆫ/ETM 것/NNB 이/VCP ᆯ까/EF
927,김/NNP 형사__02/NNG 와/JC 옆/NNG 의/JKG 형사__02/NNG 가/JKS 춘기/NNP 옆/NNG (으)로/JKB_DIR 걸어오__01/VV 았/EP 다/EF
928,눈동자/NNG 를/JKO 열심히/MAG 전후좌우/NNG (으)로/JKB_DIR 굴리/VV 어/EC 보/VX 라/EF
929,이__05/MM 나라/NNG 의/JKG 문화__01/NNG 는/JX 어디/NP (으)로/JKB_DIR 가/VV ᆯ/ETM 것/NNB 이/VCP ᆫ가/EF
930,그/NP 는/JX 다시/MAG 생각__01/NNG 속__01/NNG (으)로/JKB_DIR 잠기__02/VV 는/ETM 듯/NNB 하/XSA 았/EP 다/EF
931,이/NR 층__02/NNG (으)로/JKB_DIR 는/JX 올라가/VV 지/EC 않/VX 았/EP 다/EF
932,우리/NP 셋/NR 은/JX 경찰서/NNG (으)로/JKB_DIR 연행__01/NNG 이/JKC 되__01/VV 었/EP 다/EF
933,영구/NNP 어머니/NNG 는/JX 밤__01/NNG 에/JKB 범일동/NNP (으)로/JKB_DIR 나가/VV 았/EP 다/EF
934,정신__12/NNG 은/JX 어디/NP (으)로/JKB_DIR 움직이/VV 어/EC 가/VX 는/ETM 것/NNB 이/VCP ᆫ가/EF
935,소주병/NNG 은/JX 방__07/NNG 에/JKB 지천__05/NNG (으)로/JKB_DIR 널리__01/VV 어/EC 있/VX 었/EP 으니까/EF
936,마야게즈/NNP 호__x19/NNG 는/JX 꼬땅/NNP (으)로/JKB_DIR 끌려가/VV 았/EP 다/EF
937,그래서/MAJ 나/NP ᆫ/JX 한약방/NNG (으)로/JKB_DIR 다시/MAG 발길/NNG 을/JKO 돌리__04/VV 었/EP 다/EF
938,옥점/NNP 어머니/NNG 는/JX 안방__02/NNG (으)로/JKB_DIR 들어오/VV 았/EP 다/EF
939,다른/MM 한/MM 쪽__05/NNB 은/JX 멕시코만/NNP (으)로/JKB_DIR 들어가__01/VV ᆫ다/EF
940,사원__02/NNG 의/JKG 뒤__01/NNG (으)로/JKB_DIR 는/JX 다시/MAG 주택가/NNG 골목__01/NNG 이/JKS 이어지/VV ᆫ다/EF
941,이런/MM 선거__04/NNG 결과__02/NNG 는/JX 당__14/NNG 지도부/NNG 를/JKO 충격__02/NNG 속__01/NNG (으)로/JKB_DIR 몰아넣/VV 었/EP 다/EF
942,우리/NP 는/JX 뻔질나게/MAG 하숙방/NNG (으)로/JKB_DIR 달려가/VV 았/EP 다/EF
943,나/NP 는/JX 공장__02/NNG (으)로/JKB_DIR 다가가/VV 았/EP 다/EF
944,오/NNP 반장__08/NNG 은/JX 즉시/MAG 그/MM 집__01/NNG (으)로/JKB_DIR 달려가/VV 았/EP 다/EF
945,오후__02/NNG 에/JKB 친정__04/NNG (으)로/JKB_DIR 재양__88/NNG 을/JKO 보내/VV 었/EP 다/EF
946,옷/NNG 자체__02/NNG 는/JX 다/MAG 같이/MAG 무릎/NNG 위__01/NNG (으)로/JKB_DIR 올라오/VV 아/EC 있/VX 다/EF
947,노랫소리/NNG 는/JX 점점/MAG 나/NP 의/JKG 창가__01/NNG (으)로/JKB_DIR 다가오/VV 았/EP 다/EF
948,그/NP 는/JX 변솟간/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
949,사랑__01/NNG 하/XSV 는/ETM 그대/NP 여/JKV 갠지스/NNP 강가__01/NNG 의/JKG 풀밭/NNG (으)로/JKB_DIR 가/VV ᄇ시다/EF
950,그/NP 는/JX 다시/MAG 대전역/NNP (으)로/JKB_DIR 되돌아가/VV 고/EC 싶/VX 었/EP 다/EF
951,그리고/MAJ 는/JX 보통/MAG 장안/NNP 날__01/NNG 송파/NNP (으)로/JKB_DIR 돌아오/VV ᄇ니다/EF
952,지금__03/NNG 부터/JX 는/JX 보다/MAG 사건__01/NNG 의/JKG 핵심부/NNG (으)로/JKB_DIR 들어가__01/VV 아/EC 보/VX 자/EF
953,나/NP 는/JX 겨우/MAG 효순/NNP 의/JKG 어머니/NNG 쪽__05/NNB (으)로/JKB_DIR 시선__03/NNG 을/JKO 돌리__04/VV 었/EP 다/EF
954,조미곤/NNP 은/JX 곧/MAG 신라/NNP (으)로/JKB_DIR 돌아가/VV 았/EP 다/EF
955,엄마/NNG 어디/NP (으)로/JKB_DIR 가/VV 아서/EC 얘기/NNG 하/XSV 아/EF
956,동시__02/NNG 에/JKB 오른쪽/NNG (으)로/JKB_DIR 방향__01/NNG 을/JKO 틀/VV ᆫ다/EF
957,그래서/MAJ 도리어/MAG 밖/NNG (으)로/JKB_DIR 자연__01/NNG 스럽/XSA 게/EC 퍼지/VV ᆫ다/EF
958,어머니/NNG 는/JX 벌써/MAG 며칠/NNG 전__08/NNG 에/JKB 대구/NNP (으)로/JKB_DIR 가/VV 시/EP 었/EP 다/EF
959,그/MM 순간__03/NNG 클레오파트라/NNP 는/JX 다비/NNP (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
960,우리/NP 는/JX 계속__04/NNG 하/XSV 아서/EC 북서쪽/NNG (으)로/JKB_DIR 올라가/VV 았/EP 지/EF
961,나/NP 는/JX 일방__01/NNG 적/XSN (으)로/JKB_DIR 당하/VV 았/EP 다/EF
962,청웅/NNP (으)로/JKB_DIR 대회__02/NNG 를/JKO 나가/VV 았/EP 다/EF
963,갑자기/MAG 한기__03/NNG 가/JKS 명치끝/NNG (으)로/JKB_DIR 어슬어슬__88/MAG 몰려오/VV 았/EP 다/EF
964,나/NP 는/JX 온몸/NNG 의/JKG 피__02/NNG 가/JKS 머리__01/NNG (으)로/JKB_DIR 끓어오르/VV 았/EP 다/EF
965,박/NNP 기자__05/NNG 는/JX 제/XPN 일/NR 먼저/MAG 연천/NNP (으)로/JKB_DIR 달려가/VV 았/EP 습니다/EF
966,나비__03/NNG 는/JX 다시/MAG 북쪽/NNG (으)로/JKB_DIR 떠나가/VV 았/EP 습니다/EF
967,뭐/IC 포항/NNP (으)로/JKB_DIR 가/VV 아/EF
968,상대__04/NNG 들/XSN 은/JX 아무런/MM 거리낌/NNG 없이/MAG 마당/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
969,주인__01/NNG 이/JKS 그/NP 의/JKG 어깨너머/NNG (으)로/JKB_DIR 왼손/NNG 을/JKO 들이밀__02/VV 었/EP 다/EF
970,최/NNP 의사__12/NNG 는/JX 아래층/NNG (으)로/JKB_DIR 급히/MAG 내려가/VV 았/EP 다/EF
971,엄마/NNG ᆫ/JX 지금__03/MAG 방__07/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 잖아요/EF
972,그쪽/NP (으)로/JKB_DIR 애__02/NNG 들/XSN 을/JKO 더/MAG 풀/VV 어/EF
973,민박/NNG 집__01/NNG (으)로/JKB_DIR 돌아가/VV ᆫ/ETM 두/MM 사람/NNG
974,그래서/MAJ 박/NNP 기자__05/NNG 도/JX 그/MM 느티나무/NNG 아래__01/NNG (으)로/JKB_DIR 들어서/VV 었/EP 습니다/EF
975,사바세계/NNG (으)로/JKB_DIR 내려가/VV 자는/ETM 것/NNB 이/VCP 었/EP 습니다/EF
976,내/NP 가/JKS 시무룩히/MAG 사무실/NNG (으)로/JKB_DIR 들어가__01/VV 자/EC
977,어디/NP (으)로/JKB_DIR 가/VV 시/EP ᆯ래요/EF
978,한/MM 번/NNB 은/JX 아버지/NNG 가/JKS 골방/NNG (으)로/JKB_DIR 찾아오/VV 았/EP 다/EF
979,그/NP 는/JX 그런/MM 백인__01/NNG 들/XSN 쪽__05/NNB (으)로/JKB_DIR 슈팅/NNG 을/JKO 날리__02/VV 었/EP 다/EF
980,논__01/NNG 은/JX 논__01/NNG 에서/JKB 논__01/NNG (으)로/JKB_DIR 끝없이/MAG 이어지/VV 고/EC 있/VX 다/EF
981,집__01/NNG (으)로/JKB_DIR 가/VV 자/EF
982,이쪽/NP (으)로/JKB_DIR 앉/VV 으시/EP 시/EP ᄇ시오/EC 선생__01/NNG 님/XSN
983,우리/NP 는/JX 선택/NNG 의/JKG 여지/NNB 없이/MAG 그곳/NP 알렌비/NNP 국경__01/NNG (으)로/JKB_DIR 가/VV 았/EP 습니다/EF
984,그녀/NP 와/JC 나/NP 는/JX 빗줄기/NNG 속__01/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
985,오빠/NNG 방__07/NNG (으)로/JKB_DIR 가/VV ᆫ다/EF
986,집__01/NNG 주변__04/NNG 이나/JC 들/NNG 가/XSN (으)로/JKB_DIR 나가/VV ᆫ다/EF
987,일단/MAG 평양/NNP (으)로/JKB_DIR 가/VV ᆯ/ETM 생각__01/NNG 이/VCP 에요/EF
988,최/NNP 서방__02/NNG 네/XSN 집__01/NNG 개__03/NNG 가/JKS 이리_x04/NNG (으)로/JKB_DIR 오/VV ᆫ다/EF
989,양조장/NNG 안집__01/NNG (으)로/JKB_DIR 달려가/VV 았/EP 다/EF
990,그때/NNG 한/XPN 터__01/NNG 초입__01/NNG (으)로/JKB_DIR 불쑥/MAG 엿장수/NNG 하나/NR 가/JKS 나타나/VV 았/EP 다/EF
991,해숙/NNP 이/JKS 두/MM 사람/NNG 사이__01/NNG (으)로/JKB_DIR 파고들/VV 었/EP 다/EF
992,동준/NNP 은/JX 테이블/NNG 위__01/NNG (으)로/JKB_DIR 손__01/NNG 을/JKO 뻗/VV 었/EP 다/EF
993,그/MM 집안__01/NNG (으)로/JKB_DIR 들어가__01/VV ᆫ/ETM 사람/NNG 중__04/NNB 의/JKG 한/MM 명/NNB 이/VCP 다/EF
994,막__01/MAG 분장실/NNG (으)로/JKB_DIR 걸음/NNG 을/JKO 옮기/VV 던/ETM 그녀/NP 도/JX
995,우리/NP 는/JX 룩소르/NNP (으)로/JKB_DIR 가/VV ᄇ니다/EF
996,우리/NP 는/JX 거의/MAG 역__14/NNG 구내__04/NNG (으)로/JKB_DIR 들어오/VV 아/EC 있/VX 었/EP 다/EF
